SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Contract_Encoded,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0.0,0.026494992665119742,0.3051452101120413,0.00946727336912607,0.0,0.0,0.0,0.0,1.0,0.0,0.9076394718886215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.12532297312170312,0.6601197809647321,0.08444368362021827,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8372090107937706,0.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.5168336362825336,0.005932904690305421,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.30198494354041716,0.8373029103286399,0.25854177406311374,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8495277289940025,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,0.6412498044127648,0.9088457794778902,0.5788258687280521,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.02629762575718112,0.16856986190156897,0.005230095269730712,0.0,1.0,0.44671452725852034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.7077851809846621,0.45097349892805516,0.3858306841296115,0.4984820396498336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4984820396498336,0.0,0.4984820396498336,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.38963141870990964,0.6292538715477559,0.2528201662309603,0.0,0.7533413841945935,1.0,0.0,1.0,0.0,0.2466586158054065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,0.035932211704108326,0.28545290222049163,0.011495054167071968,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5290397475652665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.6750677392261271,0.3637908978170407,0.29815058234135916,0.0,0.6619136326370115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33808636736298847,0.0,1.0,0.0,0.6619136326370115,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.24882286304595724,0.9583987298307801,0.9565817009151599,0.9157312536546351,0.5,0.24882286304595724,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7511771369540428,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.8380411930878888,0.921030262165132,0.7826935331621103,0.3769340413549565,1.0,1.0,0.246131917290087,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.753868082709913,0.0
0.0,0.125,0.7639918451966062,0.09755257988469823,0.0,0.4221088873059117,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.09564022500614278,0.5344194600698711,0.8654098911187411,0.46804879028734514,0.04782011250307139,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.051928920700116094,0.5914398772886351,0.03799106546301553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18259215269389062,0.0,0.0,0.0,0.0,0.0,0.18259215269389062,1.0,1.0,0.0,0.0
0.24295188530137457,0.024011884109779495,0.06738562625077299,0.0028955080894837067,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7570481146986254,0.0
0.0,0.1496885821288633,0.5775051855261264,0.09242306683825705,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9931220377803507,0.0690623354322417,0.6614798294693431,0.04550625826149593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9931220377803507,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.025691515399748496,0.4022701125288118,0.01083436167572813,0.0,0.0,0.0,0.787552722804527,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.787552722804527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.787552722804527,0.0,1.0,0.0
0.0,0.013888888888888888,0.01644714958558031,0.00013852739294745325,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.10293329845670202,0.016558840292300783,0.01458799475737334,0.0,0.0,0.4111974888825458,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3584001738694253,0.6729641560065288,0.25436137771848694,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5975937407006883,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.5096013526071198,0.00584915626493627,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.573615668971288,0.11286094334554175,0.14074698423982152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8955628481318387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.013888888888888888,0.012094370758559401,8.812306851775428e-05,0.0,1.0,0.0,0.09082473594641427,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.46867344019360957,0.8400126146902495,0.39598522198701414,0.5,1.0,0.0,0.0,1.0,0.0,0.3138780765150273,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3138780765150273,0.0
0.0,0.9613819765924078,0.8999436738644117,0.8895827390345392,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6910558127392618,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.0341213005201564,0.15104241773221694,0.006508935199426528,0.0,0.7283668187256304,0.7283668187256304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283668187256304,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.03771511802319511,0.6402451096434308,0.023586789690695907,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093901669255502,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.02158190794502927,0.7151197990988593,0.014241433576584,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.15643248657071177,0.6892191680391837,0.10841139755859261,0.0,0.34210762086359403,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.657892379136406,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,0.0218061441697247,0.2687093055295457,0.00656901318316358,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.25234792817979074,0.7596422867923974,0.19825343393178438,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16905082894493162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8309491710550684,1.0,0.0,1.0,0.0
0.8801089065272879,0.6699969748186864,0.9764122498066056,0.6278189107782312,0.05994554673635605,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8801089065272879,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7349258473948942,0.5575622351633924,0.6649440306396532,0.3908072127496737,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0629368738081848,0.6469173456066252,0.04337683398177391,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5314549141893053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5314549141893053,0.0
1.0,0.04988205672338795,0.7540438626488968,0.035361202382386096,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0350214062000212,0.5186774485147313,0.018279758994206113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4861191569754135,0.8198782537285884,0.3995371390252776,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29994206977702265,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.508010210130259,0.0058307311473723596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3896142381339449,0.9022116961991928,0.34042462470958956,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5661560771447558,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5661560771447558
0.0,0.3061208399525025,0.8013723672578242,0.2387932881569723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8355944709211213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.01550809825771801,0.40355487741431256,0.0053899981720854995,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8834169254443033,1.0,0.0,1.0,0.0
1.0,0.8311183649624769,0.7602626062498893,0.6585147713720704,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5466956820721302,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.5065199411062699,0.005813474124592708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6560423134423145,0.5623615422948762,0.26546264800803915,0.20922848037454195,0.0,1.0,0.6560423134423145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.14266664283941705,0.38766068198386877,0.07254124322178805,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2669998927773768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7330001072226232,0.0,0.2669998927773768
0.0,0.5274442231224903,0.8329072628424614,0.4438386852357712,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.658661354939767,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.26666932499106705,0.0030360510691676713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844508569051899,0.0,1.0,0.0
0.0,0.1627232768167144,0.3483423840364535,0.07123806273696309,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8209810172991409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.37778801240464505,0.4203476911309922,0.19363131738178124,0.0,0.566605258905463,0.433394741094537,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.433394741094537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4699224179420336,0.6565142946841706,0.3273453317099304,0.17148475088294635,0.0,1.0,0.3429695017658927,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.08304254357475405,0.7168997059271478,0.058427025200552596,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.4002873925383583,0.4607634150783615,0.17832311214412044,0.6004812154130652,0.0,0.0,0.0,1.0,0.0,0.0,0.3995187845869348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.06009437091469135,0.56816501187017,0.039688590405847615,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.06884382868693353,0.6210155637816134,0.04236495841952278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9891889163648037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.07170519749173415,0.5207843260989834,0.03993208648395538,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.015051732089501913,0.00012236873224303338,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.28710100402225586,0.5430700737170859,0.1758768697812465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8955454818998486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5854682605870194,0.8807885046224448,0.5130979292328477,0.21157130943364988,1.0,1.0,0.42314261886729976,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.42314261886729976,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.019539666074239518,0.00017433812687009867,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2135303043080865,0.7649324183195633,0.1658227379437345,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.9302856698202877,0.8531202176829031,0.8095570265013659,0.4902841135303618,1.0,0.9805682270607236,0.0,1.0,0.0,0.9805682270607236,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.9384806697926845,0.8782109796432783,0.8144105356767237,0.3926520562683223,1.0,0.0,0.0,1.0,0.0,0.7853041125366446,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7853041125366446,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.05368793944192885,0.2716835758447246,0.019017058543037264,0.0,0.06723418009056115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.5221980698579874,0.005995023778148852,0.0,0.5948473795019096,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.14136296063710382,0.3829360233061461,0.06832166835065479,0.0,0.7388666771330327,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26113332286696733,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388666771330327,0.0,0.0,1.0
0.0,0.013888888888888888,0.5671903991425292,0.006516026119923702,0.0,1.0,0.0,1.0,1.0,0.0,0.03244344604718696,1.0,0.0,0.0,0.0,0.0,0.967556553952813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6587176387270222,0.028108987275262964,0.7230527800631452,0.01910170181893668,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.12521697028789144,0.29987594320751654,0.051400805180941866,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46770812404854556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.013888888888888888,0.6124271200001242,0.007039858468143997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.059859784614091,0.6187130989535113,0.03909565447490477,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.10389424361470545,0.2821500299077002,0.03871580823596453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4320257026839195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.05709621054805743,0.6978703676941584,0.04152517038935185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2963576135132884,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7036423864867116,1.0,0.0,1.0,0.0
0.0,0.14145906686175072,0.7554407930042221,0.10859583786339805,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9383157286513161,1.0,0.0,1.0,0.0
0.0,0.11744750956183544,0.5693016144815006,0.07367100161466549,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.18125977051594921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.08378979981906491,0.2621424167213441,0.02821211273954587,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016432793486336972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016432793486336972,0.0
0.740329161049586,0.8454560733463035,0.8496146172777799,0.7386821634743825,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.740329161049586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.3366973741335581,0.7487733260735356,0.2614130964412892,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.7943533823061055,0.9011861428308191,0.7240095329643255,1.0,0.43123386979155787,1.0,0.5687661302084421,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.41302213856345515,0.8893306509202706,0.3817740210944044,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3475187953137546,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.6785547494233195,0.9809241232782651,0.6332711344504877,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9496504730306468,0.0,1.0,0.0,0.9496504730306468,0.0,1.0,0.0,1.0,0.0,0.0,0.9496504730306468,0.0
0.0,0.015354590496100072,0.12015732729160258,0.0017169766478006086,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05276525785960262,0.0,0.0
0.0,0.032055399222963125,0.6109717956941371,0.01797020552221063,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.17017258379716432,0.756697033762164,0.13200189332688678,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.5135891770672466,0.005895334489432573,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2265216260361057,0.0,1.0,0.0
0.0,0.3601409509496366,0.8001205335919163,0.29903969165568234,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.38602969367476736,0.6139703063252326,0.0
0.0,0.32551557497913264,0.6049056950134538,0.2204762106375499,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.09506578460154382,0.6557266678028953,0.05937583323505184,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.07618803848779399,0.26853577290324343,0.03213597182765854,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.01879021592744947,0.25513501329024546,0.005343774959804643,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17644777338818096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.17203146454029183,0.7269894018207833,0.12188201597031453,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17930383923322069,0.0,1.0,1.0,0.8206961607667793,0.0,0.17930383923322069
0.0,0.09344728857595577,0.6248791629765221,0.05640937315433139,0.0,0.4773503981224013,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.13743174088874868,0.7838679126710596,0.10353281007303053,0.3245904453324922,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3508191093350156,0.0,1.0,0.0,1.0,0.3508191093350156,0.0,0.0,1.0
0.0,0.5039822589546079,0.8636029875093085,0.44218660551738403,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0,0.9776190409536606,0.8448743654130358,0.8304891312978424,0.19428547433178212,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8057145256682179,0.0
0.0,0.07335826149966834,0.6936050488816523,0.05192426770661564,0.0,0.0,0.0,0.0,1.0,0.0,0.328179482797612,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2665504778436464,0.5913501277464247,0.16135228588720002,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.790940626293154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.013888888888888888,0.021501303727576984,0.0001970535058547936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
